106;170;237;243;land;true;plains;1
107;231;232;234;land;false;hills;1
108;131;249;172;land;true;plains;1
109;236;237;51;land;false;hills;1
110;253;114;249;land;false;plains;1
111;196;204;139;land;false;plains;1
112;49;228;226;land;true;plains;1
113;130;130;241;land;true;plains;1
114;240;240;40;land;false;plains;1
115;192;173;198;land;false;plains;1
116;173;193;184;land;false;hills;1
117;249;44;229;land;true;plains;1
118;229;236;183;land;false;plains;1
119;189;253;254;land;true;mountain;1
120;235;205;157;land;false;plains;1
121;195;230;117;land;false;plains;1
122;239;171;113;land;false;plains;1
123;206;167;169;land;false;plains;1
124;247;210;182;land;false;plains;1
125;226;131;222;land;true;plains;1
126;115;236;177;land;false;plains;1
127;156;241;187;land;false;plains;1
128;108;144;254;land;false;hills;1
129;205;168;170;land;false;plains;1
130;164;207;163;land;false;plains;1
131;218;214;143;land;false;plains;1
132;235;179;151;land;true;plains;1
133;193;240;197;land;false;plains;1
134;183;206;233;land;false;plains;1
135;141;226;137;land;false;plains;1
136;214;148;157;land;true;plains;1
137;238;75;198;land;false;plains;1
138;195;194;241;land;false;mountain;1
139;242;80;196;land;false;plains;1
140;65;248;218;land;false;plains;1
141;204;245;90;land;false;hills;1
142;238;197;97;land;true;plains;1
143;66;231;246;land;false;hills;1
144;232;181;237;land;false;plains;1
145;150;152;232;land;false;hills;1
146;160;226;241;land;false;plains;1
147;228;193;239;land;false;plains;1
148;175;145;206;land;true;plains;1
149;155;184;228;land;false;plains;1
150;217;96;228;land;true;plains;1
151;139;221;213;land;false;hills;1
152;245;200;67;land;true;plains;1
153;210;194;133;land;false;plains;1
154;199;229;160;land;false;plains;1
155;106;226;220;land;false;plains;1
156;192;174;240;land;false;plains;1
157;224;181;187;land;false;plains;1
158;219;171;244;land;true;plains;1
159;207;154;217;land;false;plains;1
160;41;214;251;land;false;plains;1
161;198;187;198;land;false;plains;1
162;86;246;198;land;false;hills;1
163;214;118;253;land;false;plains;1
164;243;184;253;land;false;hills;1
165;154;167;196;land;false;plains;1
166;52;227;242;land;false;plains;1
167;244;249;60;land;false;plains;1
168;206;155;187;land;false;plains;1
169;253;80;197;land;false;mountain;1
170;202;156;215;land;false;plains;1
171;243;99;160;land;true;plains;1
172;250;244;70;land;true;plains;1
173;108;226;214;land;false;plains;1
174;151;176;238;land;false;plains;1
175;178;168;163;land;false;plains;1
176;152;125;226;land;false;hills;1
177;253;159;193;land;true;plains;1
178;228;100;192;land;true;plains;1
179;187;203;202;land;true;plains;1
180;254;64;235;land;false;mountain;1
181;68;224;234;land;false;plains;1
182;250;247;101;land;false;plains;1
183;116;253;147;land;false;hills;1
184;247;124;133;land;false;plains;1
185;163;226;116;land;true;plains;1
186;169;200;165;land;false;hills;1
187;228;232;91;land;false;plains;1
188;223;177;108;land;false;plains;1
189;144;246;200;land;false;plains;1
190;163;249;120;land;false;hills;1
191;101;211;239;land;false;plains;1
192;236;173;184;land;true;plains;1
193;205;166;182;land;false;hills;1
194;166;116;241;land;false;plains;1
195;188;224;251;land;false;plains;1
196;134;209;221;land;false;plains;1
197;241;122;242;land;false;plains;1
198;81;246;203;land;false;plains;1
199;201;227;83;land;false;plains;1
200;249;41;211;land;true;plains;1
201;159;241;143;land;false;plains;1
202;151;206;187;land;false;plains;1
203;127;230;251;land;false;plains;1
204;211;84;228;land;false;plains;1
205;151;254;110;land;false;plains;1
206;186;109;253;land;false;plains;1
207;78;242;250;land;false;plains;1
208;139;171;242;land;false;hills;1
209;225;165;218;land;false;plains;1
210;242;244;210;land;false;plains;1
211;27;233;254;land;false;hills;1
212;134;235;238;land;false;plains;1
213;241;81;197;land;false;plains;1
214;191;174;146;land;false;plains;1
215;226;157;125;land;false;plains;1
216;187;98;237;land;false;plains;1
217;240;175;224;land;false;unknown;1
218;147;192;201;land;false;plains;1
219;121;237;250;land;true;plains;1
220;227;248;105;land;false;plains;1
221;195;232;90;land;false;plains;1
222;250;162;235;land;false;plains;1
223;253;212;179;land;false;hills;1
224;224;153;158;land;false;plains;1
225;234;63;242;land;false;plains;1
226;199;89;225;land;true;plains;1
227;253;146;140;land;true;plains;1
228;79;249;206;land;false;plains;1
229;160;129;221;land;false;plains;1
230;251;35;228;land;false;plains;1
231;26;251;243;land;false;plains;1
232;70;214;240;land;false;plains;1
233;214;207;179;land;false;plains;1
234;171;133;201;land;true;plains;1
235;236;166;131;land;false;hills;1
236;180;164;249;land;false;hills;1
237;112;229;203;land;true;mountain;1
238;196;151;191;land;false;hills;1
239;244;113;182;land;true;plains;1
240;237;156;209;land;false;plains;1
241;251;89;170;land;true;plains;1
242;94;242;173;land;false;plains;1
243;131;232;199;land;false;plains;1
244;135;226;229;land;true;plains;1
245;144;206;248;land;false;plains;1
246;242;161;175;land;false;plains;1
247;229;216;129;land;false;plains;1
248;243;245;50;land;false;plains;1
249;72;223;229;land;false;plains;1
250;174;246;170;land;false;plains;1
251;165;123;227;land;false;hills;1
252;234;199;224;land;false;plains;1
253;196;136;200;land;false;plains;1
254;253;130;151;land;true;plains;1
255;164;247;251;land;false;plains;1
256;215;177;202;land;false;plains;1
257;150;205;162;land;false;plains;1
258;196;198;167;land;false;hills;1
259;234;177;131;land;false;plains;1
260;152;158;243;land;true;plains;1
261;242;130;153;land;false;plains;1
262;241;139;125;land;true;plains;1
263;211;158;184;land;true;plains;1
264;184;166;175;land;false;plains;1
265;140;170;241;land;true;plains;1
266;143;213;231;land;false;plains;1
267;179;221;240;land;false;plains;1
268;152;146;242;land;false;plains;1
269;187;86;254;land;true;plains;1
270;211;160;229;land;false;plains;1
271;191;223;116;land;true;plains;1
272;153;146;219;land;false;plains;1
273;105;241;167;land;false;plains;1
274;204;215;225;land;false;hills;1
275;193;223;153;land;true;plains;1
276;247;109;249;land;false;plains;1
277;116;220;210;land;false;plains;1
278;145;218;147;land;true;plains;1
279;161;225;250;land;false;plains;1
280;176;209;128;land;true;plains;1
281;208;97;213;land;false;plains;1
282;178;237;117;land;false;hills;1
283;207;251;254;land;false;plains;1
284;240;113;183;land;false;plains;1
285;243;165;204;land;false;plains;1
286;248;13;253;land;true;plains;1
287;226;248;154;land;false;plains;1
288;231;189;205;land;false;plains;1
289;144;254;166;land;true;plains;1
290;160;246;101;land;false;plains;1
291;213;54;248;land;true;plains;1
292;240;44;253;land;false;plains;1
293;248;224;243;land;false;plains;1
294;199;199;179;land;false;plains;1
295;194;209;98;land;false;plains;1
296;132;243;130;land;false;plains;1
297;180;182;157;land;false;hills;1
298;233;246;215;land;false;hills;1
299;217;216;96;land;false;plains;1
300;154;177;240;land;false;plains;1
301;123;219;206;land;true;plains;1
302;160;241;109;land;true;plains;1
303;130;231;195;land;false;plains;1
304;182;153;234;land;false;plains;1
305;243;181;116;land;false;plains;1
306;250;237;253;land;false;plains;1
307;236;247;30;land;true;plains;1
308;122;245;226;land;true;plains;1
309;162;221;182;land;false;plains;1
310;239;164;222;land;false;plains;1
311;201;143;247;land;false;hills;1
312;214;95;208;land;false;plains;1
313;166;183;236;land;false;hills;1
314;187;216;139;land;false;plains;1
315;167;184;214;land;false;plains;1
316;187;160;253;land;false;plains;1
317;164;198;205;land;false;plains;1
318;234;130;147;land;false;plains;1
319;243;79;235;land;false;plains;1
320;254;133;244;land;false;plains;1
321;190;189;215;land;false;plains;1
322;220;228;73;land;false;plains;1
323;201;132;185;land;false;hills;1
324;235;200;96;land;true;plains;1
325;219;123;190;land;true;plains;1
326;208;251;145;land;false;plains;1
327;229;175;242;land;false;plains;1
328;143;200;208;land;false;plains;1
329;206;121;225;land;false;plains;1
330;92;213;228;land;false;hills;1
331;203;79;245;land;true;plains;1
332;228;211;74;land;false;plains;1
333;205;148;166;land;true;plains;1
334;100;240;242;land;false;plains;1
335;219;61;254;land;false;plains;1
336;209;202;171;land;false;plains;1
337;112;183;227;land;false;hills;1
338;226;169;229;land;false;plains;1
339;182;222;236;land;false;plains;1
340;166;233;124;land;false;plains;1
341;133;167;251;land;false;plains;1
342;218;139;167;land;false;plains;1
343;112;187;250;land;false;plains;1
344;254;34;244;land;false;plains;1
345;163;229;225;land;true;plains;1
346;210;127;187;land;false;plains;1
347;251;237;74;land;false;plains;1
348;213;143;251;land;false;plains;1
349;208;184;159;land;false;plains;1
350;223;238;213;land;false;plains;1
351;250;130;232;land;false;hills;1
352;161;202;146;land;false;plains;1
353;191;119;221;land;false;plains;1
354;249;158;210;land;false;hills;1
355;238;191;76;land;false;plains;1
356;169;209;135;land;false;plains;1
357;216;158;218;land;false;plains;1
358;246;238;99;land;false;plains;1
359;197;177;159;land;false;plains;1
360;250;210;240;land;false;plains;1
361;203;121;247;land;false;plains;1
362;213;177;163;land;true;plains;1
363;197;237;79;land;false;plains;1
364;248;240;100;land;false;plains;1
365;176;143;183;land;false;hills;1
366;188;219;175;land;false;plains;1
367;254;114;226;land;false;plains;1
368;214;248;82;land;false;plains;1
369;202;117;229;land;true;plains;1
370;231;211;144;land;false;plains;1
371;163;168;240;land;false;plains;1
372;246;108;242;land;true;plains;1
373;188;226;109;land;false;plains;1
374;167;201;223;land;false;plains;1
375;183;211;171;land;false;plains;1
376;230;168;242;land;false;plains;1
377;250;159;179;land;false;plains;1
378;120;229;196;land;false;plains;1
379;251;190;60;land;false;plains;1
380;223;231;214;land;false;plains;1
381;171;233;166;land;false;plains;1
382;52;249;212;land;false;plains;1
383;118;179;247;land;false;plains;1
384;102;245;242;land;false;hills;1
385;201;213;141;land;true;hills;1
386;135;181;204;land;false;hills;1
387;76;226;252;land;false;hills;1
388;221;149;213;land;false;plains;1
389;240;54;253;land;false;plains;1
390;167;219;247;land;false;plains;1
391;209;155;172;land;true;plains;1
392;200;174;165;land;false;plains;1
393;244;213;69;land;false;plains;1
394;230;110;179;land;false;plains;1
395;239;111;203;land;false;plains;1
396;142;182;246;land;false;plains;1
397;224;233;150;land;true;plains;1
398;177;231;241;land;false;plains;1
399;249;144;188;land;false;plains;1
400;203;166;216;land;false;plains;1
401;229;184;151;land;false;plains;1
402;191;117;206;land;false;plains;1
403;230;70;202;land;true;plains;1
404;165;195;168;land;false;plains;1
405;40;250;215;land;false;hills;1
406;184;243;244;land;false;plains;1
407;251;234;166;land;false;plains;1
408;197;166;165;land;false;hills;1
409;66;240;213;land;false;plains;1
410;252;200;226;land;false;plains;1
411;58;239;224;land;true;plains;1
412;177;247;230;land;false;hills;1
413;246;210;177;land;false;plains;1
414;231;209;219;land;false;plains;1
415;182;229;112;land;false;mountain;1
416;137;129;243;land;true;plains;1
417;245;197;158;land;false;plains;1
418;160;143;241;land;false;hills;1
419;251;183;78;land;true;plains;1
420;232;122;157;land;true;plains;1
421;122;211;214;land;true;plains;1
422;150;246;214;land;false;plains;1
423;187;243;91;land;false;plains;1
424;43;251;217;land;false;plains;1
425;251;179;198;land;false;plains;1
426;179;215;147;land;false;plains;1
427;251;61;196;land;true;plains;1
428;236;251;79;land;false;plains;1
429;241;169;177;land;false;plains;1
430;197;215;203;land;false;plains;1
431;195;136;194;land;false;plains;1
432;224;162;222;land;false;plains;1
433;164;199;243;land;false;plains;1
434;246;158;201;land;true;plains;1
435;232;192;185;land;false;plains;1
436;218;189;200;land;false;plains;1
437;199;146;204;land;false;plains;1
438;252;131;147;land;false;plains;1
439;246;154;220;land;false;plains;1
440;183;252;113;land;false;plains;1
441;135;168;251;land;false;plains;1
442;89;192;238;land;false;hills;1
443;228;109;184;land;false;plains;1
444;218;184;194;land;false;plains;1
445;233;193;180;land;true;plains;1
446;98;179;242;land;false;plains;1
447;212;241;162;land;false;plains;1
448;170;209;190;land;false;plains;1
449;242;216;205;land;false;hills;1
450;199;215;217;land;true;plains;1
451;213;154;141;land;false;plains;1
452;227;211;119;land;false;plains;1
453;225;132;151;land;false;plains;1
454;226;222;163;land;false;plains;1
455;221;206;211;land;false;plains;1
456;129;245;211;land;false;plains;1
457;238;87;208;land;false;hills;1
458;162;198;192;land;false;plains;1
459;245;164;156;land;false;plains;1
460;184;242;210;land;true;plains;1
461;171;236;138;land;false;plains;1
462;245;135;152;land;false;plains;1
463;114;233;201;land;true;plains;1
464;164;181;248;land;false;plains;1
465;86;244;184;land;true;plains;1
466;136;251;137;land;false;plains;1
467;99;218;192;land;false;plains;1
468;139;197;226;land;false;plains;1
469;254;78;195;land;false;hills;1
470;227;185;168;land;false;hills;1
471;210;237;198;land;false;plains;1
472;191;234;127;land;false;hills;1
473;189;193;177;land;true;plains;1
474;119;174;249;land;false;plains;1
475;232;214;123;land;false;plains;1
476;173;155;241;land;false;plains;1
477;145;186;222;land;false;plains;1
478;159;122;224;land;true;plains;1
479;183;247;192;land;false;hills;1
480;184;215;105;land;false;plains;1
481;232;213;95;land;false;plains;1
482;223;127;250;land;false;plains;1
483;254;191;234;land;true;plains;1
484;51;221;236;land;false;plains;1
485;185;245;174;land;false;plains;1
486;225;191;248;land;false;plains;1
487;239;133;218;land;false;plains;1
488;248;183;83;land;true;plains;1
489;185;249;254;land;false;plains;1
490;184;172;183;land;false;plains;1
491;211;175;126;land;false;plains;1
492;222;219;117;land;false;plains;1
493;250;238;122;land;false;plains;1
494;218;173;233;land;false;plains;1
495;226;209;223;land;true;plains;1
496;195;194;214;land;false;plains;1
497;90;233;218;land;false;plains;1
498;235;191;158;land;true;plains;1
499;225;91;196;land;false;plains;1
500;68;204;232;land;false;hills;1
501;239;47;222;land;true;plains;1
502;147;119;252;land;true;plains;1
503;14;240;253;land;false;plains;1
504;157;185;226;land;false;plains;1
505;181;244;162;land;false;hills;1
506;158;162;251;land;false;plains;1
507;191;191;130;land;true;plains;1
508;230;168;164;land;false;plains;1
509;205;239;201;land;false;plains;1
510;181;237;192;land;true;plains;1
511;232;97;197;land;false;plains;1
512;224;250;54;land;false;plains;1
513;159;252;145;land;false;plains;1
514;244;90;175;land;false;plains;1
515;248;248;89;land;true;plains;1
516;201;181;196;land;true;plains;1
517;242;185;169;land;false;plains;1
518;147;153;231;land;false;plains;1
519;134;253;197;land;false;plains;1
520;238;244;97;land;false;plains;1
521;245;237;66;land;false;hills;1
522;221;214;243;land;false;plains;1
523;194;156;184;land;false;plains;1
524;181;163;180;land;false;plains;1
525;106;213;243;land;false;plains;1
526;230;234;145;land;false;plains;1
527;227;169;173;land;false;plains;1
528;58;240;231;land;false;plains;1
529;147;242;179;land;false;hills;1
530;205;198;178;land;false;plains;1
531;199;142;190;land;false;plains;1
532;195;231;107;land;false;hills;1
533;166;138;197;land;false;plains;1
534;181;191;137;land;false;plains;1
535;238;184;122;land;false;hills;1
536;252;249;224;land;false;plains;1
537;254;246;220;land;false;plains;1
538;197;57;251;land;false;mountain;1
539;163;209;169;land;false;plains;1
540;191;195;124;land;false;plains;1
541;235;220;161;land;false;plains;1
542;205;150;182;land;true;plains;1
543;226;109;251;land;false;plains;1
544;251;66;231;land;true;plains;1
545;250;143;146;land;false;hills;1
546;235;248;216;land;false;plains;1
547;199;143;175;land;false;plains;1
548;177;229;97;land;true;plains;1
549;218;203;92;land;false;plains;1
550;14;243;246;land;true;plains;1
551;157;242;164;land;true;plains;1
552;242;45;254;land;false;plains;1
553;118;226;195;land;false;plains;1
554;253;160;169;land;false;plains;1
555;136;248;172;land;false;hills;1
556;248;160;249;land;false;plains;1
557;125;205;232;land;false;hills;1
558;71;251;181;land;false;plains;1
559;180;204;217;land;false;hills;1
560;193;238;217;land;false;plains;1
561;99;234;177;land;true;plains;1
562;107;233;226;land;false;hills;1
563;208;161;136;land;false;plains;1
564;217;251;93;land;true;plains;1
565;164;163;174;land;false;plains;1
566;223;140;225;land;false;plains;1
567;113;161;249;land;false;hills;1
568;173;209;229;land;false;plains;1
569;223;246;105;land;false;plains;1
570;238;112;245;land;false;hills;1
571;220;75;232;land;false;plains;1
572;133;215;182;land;true;plains;1
573;133;166;232;land;false;plains;1
574;253;178;204;land;false;plains;1
575;175;189;191;land;true;hills;1
576;231;197;194;land;true;plains;1
577;201;144;158;land;false;plains;1
578;123;133;250;land;false;plains;1
579;164;90;249;land;false;hills;1
580;254;124;180;land;false;plains;1
581;229;77;213;land;false;plains;1
582;238;181;187;land;false;plains;1
583;177;164;223;land;true;plains;1
584;174;239;172;land;true;plains;1
585;192;203;108;land;false;plains;1
586;108;244;188;land;false;plains;1
587;136;242;185;land;false;plains;1
588;202;203;229;land;false;plains;1
589;143;221;200;land;false;plains;1
590;239;204;234;land;false;plains;1
591;150;239;177;land;false;plains;1
592;213;211;112;land;false;plains;1
593;170;118;225;land;false;plains;1
594;211;248;254;land;true;plains;1
595;216;234;237;land;false;plains;1
596;225;157;232;land;false;plains;1
597;249;213;203;land;false;plains;1
598;152;220;212;land;false;plains;1
599;203;223;115;land;false;plains;1
600;118;254;169;land;false;plains;1
601;248;221;209;land;true;plains;1
602;166;118;239;land;true;plains;1
603;81;244;189;land;false;hills;1
604;145;245;209;land;false;plains;1
605;154;178;210;land;false;plains;1
606;203;200;143;land;true;plains;1
607;214;109;204;land;false;hills;1
608;148;226;145;land;false;hills;1
609;109;190;245;land;false;hills;1
610;240;160;249;land;false;plains;1
611;207;245;49;land;true;plains;1
612;222;89;241;land;false;plains;1
613;253;155;158;land;false;plains;1
614;44;253;241;land;false;hills;1
615;190;95;252;land;false;plains;1
616;249;244;162;land;true;plains;1
617;148;236;246;land;false;plains;1
618;135;221;173;land;false;plains;1
619;223;157;125;land;false;plains;1
620;101;185;245;land;false;plains;1
621;172;185;163;land;false;plains;1
622;248;218;203;land;false;plains;1
623;241;159;195;land;false;hills;1
624;208;142;238;land;true;plains;1
625;243;193;144;land;true;plains;1
626;101;252;249;land;false;plains;1
627;68;226;239;land;false;plains;1
628;180;253;174;land;false;plains;1
629;173;151;193;land;false;plains;1
630;189;146;211;land;false;plains;1
631;125;173;240;land;true;plains;1
632;66;238;234;land;false;plains;1
633;114;175;225;land;false;plains;1
634;124;251;230;land;false;plains;1
635;215;162;143;land;false;plains;1
636;222;194;184;land;false;plains;1
637;218;232;173;land;false;plains;1
638;199;165;224;land;false;plains;1
639;134;171;248;land;false;plains;1
640;189;63;249;land;false;plains;1
641;216;246;246;land;false;hills;1
642;213;186;238;land;false;plains;1
643;200;243;161;land;false;plains;1
644;247;202;53;land;false;plains;1
645;119;235;177;land;true;plains;1
646;182;119;231;land;false;plains;1
647;249;163;171;land;false;plains;1
648;135;177;218;land;true;plains;1
649;230;168;177;land;false;plains;1
650;147;211;145;land;false;plains;1
651;139;164;213;land;false;plains;1
652;132;242;145;land;false;plains;1
653;214;130;236;land;false;plains;1
654;247;202;153;land;true;plains;1
655;178;231;194;land;false;plains;1
656;208;162;230;land;false;plains;1
657;187;214;198;land;false;plains;1
658;109;203;223;land;false;plains;1
659;248;247;64;land;false;hills;1
660;178;174;173;land;false;plains;1
661;252;134;187;land;false;plains;1
662;207;235;150;land;false;plains;1
663;229;111;179;land;false;hills;1
664;244;141;141;land;false;plains;1
665;241;153;196;land;true;plains;1
666;247;207;93;land;false;plains;1
667;115;159;250;land;false;plains;1
668;120;210;172;land;false;plains;1
669;251;56;241;land;true;plains;1
670;120;254;181;land;true;plains;1
671;198;130;249;land;false;plains;1
672;194;220;121;land;false;plains;1
673;246;119;227;land;false;hills;1
674;60;249;244;land;false;mountain;1
675;234;234;211;land;false;plains;1
676;236;213;106;land;false;plains;1
677;219;227;138;land;false;plains;1
678;194;214;144;land;false;plains;1
679;212;68;241;land;false;plains;1
680;192;218;152;land;false;hills;1
681;190;200;158;land;false;plains;1
682;236;195;133;land;false;plains;1
683;218;183;109;land;false;plains;1
684;208;217;90;land;false;plains;1
685;245;157;220;land;false;plains;1
686;227;229;242;land;false;plains;1
687;220;190;191;land;false;hills;1
688;119;178;205;land;true;plains;1
689;131;200;242;land;false;plains;1
690;168;130;215;land;false;plains;1
691;156;208;221;land;false;plains;1
692;217;249;131;land;false;plains;1
693;245;115;141;land;true;plains;1
694;222;196;112;land;false;plains;1
695;169;254;222;land;false;hills;1
696;206;236;222;land;false;hills;1
697;215;147;224;land;false;plains;1
698;180;179;220;land;false;hills;1
699;145;234;142;land;false;plains;1
700;206;102;252;land;false;plains;1
701;213;240;116;land;true;plains;1
702;202;190;199;land;true;plains;1
703;246;228;176;land;false;hills;1
704;211;186;216;land;true;plains;1
705;158;145;203;land;false;plains;1
706;227;226;65;land;false;plains;1
707;124;218;225;land;false;plains;1
708;224;201;121;land;false;plains;1
709;158;230;238;land;false;plains;1
710;189;170;145;land;false;plains;1
711;252;205;102;land;false;plains;1
712;249;231;198;land;false;hills;1
713;157;227;161;land;false;plains;1
714;142;191;236;land;false;plains;1
715;254;177;133;land;false;plains;1
716;253;195;167;land;true;plains;1
717;218;234;127;land;false;plains;1
718;140;248;215;land;false;plains;1
719;229;177;207;land;false;plains;1
720;197;119;247;land;false;plains;1
721;218;102;216;land;false;plains;1
722;176;226;207;land;false;plains;1
723;202;233;124;land;false;plains;1
724;50;235;220;land;false;plains;1
725;250;248;42;land;false;hills;1
726;59;233;218;land;false;plains;1
727;233;237;178;land;false;hills;1
728;228;250;237;land;false;hills;1
729;226;230;114;land;false;hills;1
730;183;251;133;land;false;plains;1
731;183;196;151;land;false;plains;1
732;219;166;236;land;true;plains;1
733;251;44;236;land;false;plains;1
734;167;109;243;land;false;plains;1
735;238;235;111;land;true;plains;1
736;240;234;217;land;false;plains;1
737;17;241;252;land;false;plains;1
738;134;190;233;land;true;plains;1
739;116;220;253;land;false;plains;1
740;253;177;192;land;false;plains;1
741;192;72;244;land;false;plains;1
742;178;129;207;land;true;hills;1
743;166;231;230;land;false;hills;1
744;175;198;173;land;false;plains;1
745;244;112;153;land;false;plains;1
746;254;78;227;land;false;plains;1
747;249;245;213;land;false;plains;1
748;254;121;134;land;false;plains;1
749;124;145;247;land;false;plains;1
750;129;237;168;land;false;plains;1
751;154;245;185;land;false;plains;1
752;152;178;204;land;false;plains;1
753;134;199;211;land;true;plains;1
754;252;178;119;land;false;plains;1
755;213;181;133;land;false;plains;1
756;111;237;221;land;false;plains;1
757;203;117;203;land;false;hills;1
758;105;144;252;land;false;plains;1
759;181;249;128;land;false;hills;1
760;163;203;229;land;false;hills;1
761;141;125;242;land;false;plains;1
762;166;211;201;land;false;plains;1
763;191;212;130;land;false;plains;1
764;128;247;231;land;false;plains;1
765;231;128;179;land;false;plains;1
766;254;81;202;land;false;plains;1
767;96;210;238;land;true;hills;1
768;221;224;84;land;false;plains;1
769;111;243;161;land;false;hills;1
770;105;238;250;land;false;plains;1
771;176;231;235;land;false;plains;1
772;122;228;252;land;false;plains;1
773;176;191;175;land;false;plains;1
774;177;182;169;land;false;plains;1
775;170;244;197;land;false;plains;1
776;142;254;141;land;false;hills;1
777;126;227;184;land;false;hills;1
778;74;236;228;land;false;plains;1
779;205;187;181;land;false;plains;1
780;238;210;192;land;false;plains;1
781;215;82;222;land;false;plains;1
782;127;236;228;land;true;plains;1
783;208;124;211;land;false;plains;1
784;228;202;73;land;true;plains;1
785;254;90;204;land;false;plains;1
786;98;207;252;land;false;hills;1
787;235;116;208;land;false;plains;1
788;244;210;91;land;false;plains;1
789;140;225;168;land;true;plains;1
790;81;228;212;land;true;hills;1
791;137;218;168;land;false;plains;1
792;97;250;188;land;true;plains;1
793;228;241;223;land;false;plains;1
794;222;124;199;land;true;plains;1
795;157;203;158;land;false;plains;1
796;230;224;107;land;false;plains;1
797;169;148;194;land;false;plains;1
798;218;247;160;land;false;plains;1
799;113;239;227;land;false;plains;1
800;160;181;242;land;true;plains;1
801;183;115;216;land;true;plains;1
802;188;234;108;land;false;plains;1
803;183;141;232;land;false;plains;1
804;204;254;247;land;false;plains;1
805;252;156;175;land;false;hills;1
806;232;220;80;land;false;plains;1
807;142;143;218;land;true;mountain;1
808;149;248;232;land;false;plains;1
809;235;159;174;land;false;plains;1
810;63;223;218;land;true;plains;1
811;237;111;202;land;false;hills;1
812;220;252;93;land;false;plains;1
813;189;234;156;land;false;plains;1
814;232;219;180;land;false;plains;1
815;213;241;78;land;false;hills;1
816;201;192;144;land;false;plains;1
817;194;236;71;land;false;plains;1
818;190;131;219;land;true;plains;1
819;236;237;56;land;false;plains;1
820;206;246;199;land;false;plains;1
821;228;104;250;land;false;plains;1
